Nombre del local,ID de pedido,ID del restaurante,Método de entrega,Forma de pago,Estado del pedido,Fecha del pedido,Aceptado en,Lista para retiro,Rider near pickup at,Enviado a,Entregado en,Cancelado en,Motivo de rechazo,Tipo de rechazo,Total del pedido,Tarifa mínima por pedido,Vendor Refunds,Descuentos subsidiados por la tienda,Voucher subsidiado por la tienda,Servicio PedidosYa,Cargos,Joker Fee,Is Payable,Is Paid,Ingreso estimado,Cash amount already collected by vendor,Monto adeudado a PedidosYa,Payout Amount,PedidosYa-Funded Discount,PedidosYa-Funded Voucher,Total Discount,Total Voucher,Tax Amount,Artículos
Starbucks Acropolis,1216253286,235038,Plataforma de entrega,Online,Entregado,2024-06-27 08:45,2024-06-27 08:45,,2024-06-27 08:45,2024-06-27 08:56,2024-06-27 09:04,,,,"705,00","0,00","0,00","0,00","0,00","112,80","0,00","0,00",,,"589,66","0,00","0,00","589,66","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Almond Milk, 1 Caliente, 1 Sin Azúcar, 1 Alto  12oz], 1 Matcha Latte [1 Fria, 1 Deslactosada, 1 Stevia, 1 Mezclada, 1 Venti 20oz]"
Starbucks Acropolis,1216254508,235038,Plataforma de entrega,,Cancelado,2024-06-27 09:19,2024-06-27 09:19,,2024-06-27 09:34,2024-06-27 09:35,,2024-06-27 10:02,Unable to find customer,Cliente,"560,00","0,00","235,20","0,00","0,00","0,00","0,00","0,00",,,"235,20","0,00","0,00","235,20","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Semidescremada, 1 Sin Azúcar, 1 Alto  12oz], 1 Sandwich de Tocineta, Queso Gouda & Huevo"
Starbucks Acropolis,1216254931,235038,Plataforma de entrega,Online,Entregado,2024-06-27 09:28,2024-06-27 09:28,,2024-06-27 09:30,2024-06-27 09:40,2024-06-27 09:50,,,,"295,00","0,00","0,00","0,00","0,00","47,20","0,00","0,00",,,"246,74","0,00","0,00","246,74","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Entera]"
Starbucks Acropolis,1216255404,235038,Plataforma de entrega,Online,Entregado,2024-06-27 09:39,2024-06-27 09:39,,2024-06-27 09:42,2024-06-27 09:47,2024-06-27 10:00,,,,"285,00","0,00","0,00","0,00","0,00","45,60","0,00","0,00",,,"238,37","0,00","0,00","238,37","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Entera, 1 Crema, 1 Alto  12oz]"
Starbucks Acropolis,1216255703,235038,Plataforma de entrega,Online,Entregado,2024-06-27 09:45,2024-06-27 09:45,,2024-06-27 09:45,2024-06-27 09:57,2024-06-27 10:08,,,,"255,00","0,00","0,00","0,00","0,00","40,80","0,00","0,00",,,"213,28","0,00","0,00","213,28","0,00","0,00","0,00","0,00","0,00",1 Strawberry Açaí Frozen Refresher [1 Alto (12oz)]
Starbucks Acropolis,1216256221,235038,Plataforma de entrega,Online,Entregado,2024-06-27 09:55,2024-06-27 09:56,,2024-06-27 09:59,2024-06-27 10:02,2024-06-27 10:08,,,,"330,00","0,00","0,00","0,00","0,00","52,80","0,00","0,00",,,"276,01","0,00","0,00","276,01","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Alto  12oz, 1 Si, 1 Almond Milk]"
Starbucks Acropolis,1216256720,235038,Plataforma de entrega,Online,Entregado,2024-06-27 10:05,2024-06-27 10:05,2024-06-27 10:13,2024-06-27 10:06,2024-06-27 10:13,2024-06-27 10:16,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","17,50","0,00","17,50","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Semidescremada]"
Starbucks Acropolis,1216283069,235038,Plataforma de entrega,Online,Entregado,2024-06-27 09:18,2024-06-27 09:18,,2024-06-27 09:22,2024-06-27 09:32,2024-06-27 09:43,,,,"900,00","0,00","0,00","0,00","0,00","144,00","0,00","0,00",,,"752,76","0,00","0,00","752,76","0,00","0,00","0,00","0,00","0,00","2 Caramel Macchiato [1 Crema, 1 Mezclada, 1 Si, 1 Grande 16oz, 1 Caliente, 1 Semidescremada, 1 Vainilla, 1 Caramelo]"
Starbucks Acropolis,1216284383,235038,Plataforma de entrega,Online,Entregado,2024-06-27 09:47,2024-06-27 09:47,,2024-06-27 09:55,2024-06-27 10:02,2024-06-27 10:15,,,,"975,00","0,00","0,00","0,00","0,00","156,00","0,00","0,00",,,"815,49","0,00","0,00","815,49","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Splenda, 1 Aparte, 1 Fria, 1 Almond Milk, 1 Alto  12oz], 1 Caramel Macchiato [1 Deslactosada, 1 Caliente, 1 Crema, 1 Aparte, 1 Caramel, 1 Venti 20oz], 1 Chai Tea Latte [1 No, 1 Caliente, 1 Crema, 1 Alto  12oz, 1 Deslactosada]"
Starbucks Acropolis,1216285999,235038,Plataforma de entrega,Online,Entregado,2024-06-27 10:16,2024-06-27 10:16,,2024-06-27 10:20,2024-06-27 10:33,2024-06-27 10:47,,,,"390,00","0,00","0,00","0,00","0,00","62,40","0,00","0,00",,,"326,20","0,00","0,00","326,20","0,00","0,00","0,00","0,00","0,00","1 Americano [1 Caliente, 1 Entera, 1 Sin Azúcar, 1 Alto  12oz], 1 Café Latte [1 Caliente, 1 Semidescremada, 1 Alto  12oz]"
Starbucks Acropolis,1216286339,235038,Plataforma de entrega,Online,Entregado,2024-06-27 10:21,2024-06-27 10:22,,2024-06-27 10:21,2024-06-27 10:44,2024-06-27 10:53,,,,"640,00","0,00","0,00","0,00","0,00","102,40","0,00","0,00",,,"535,30","0,00","0,00","535,30","17,50","0,00","17,50","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Venti 20oz, 1 Si, 1 Entera], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1216286971,235038,Plataforma de entrega,Online,Entregado,2024-06-27 10:32,2024-06-27 10:32,,2024-06-27 10:33,2024-06-27 10:46,2024-06-27 10:56,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Entera]"
Starbucks Acropolis,1216286997,235038,Plataforma de entrega,Online,Entregado,2024-06-27 10:32,2024-06-27 10:33,,2024-06-27 10:39,2024-06-27 10:47,2024-06-27 10:53,,,,"665,00","0,00","0,00","0,00","0,00","106,40","0,00","0,00",,,"556,21","0,00","0,00","556,21","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte [1 Almond Milk, 1 Sin Azúcar, 1 No, 1 Venti 20oz, 1 Fria], 1 Croissant de Jamón y Queso"
Starbucks Acropolis,1216290158,235038,Plataforma de entrega,Online,Entregado,2024-06-27 11:14,2024-06-27 11:14,,2024-06-27 11:14,2024-06-27 11:18,2024-06-27 11:23,,,,"730,00","0,00","0,00","0,00","0,00","116,80","0,00","0,00",,,"610,57","0,00","0,00","610,57","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Fria, 1 Deslactosada, 1 Alto  12oz], 1 Panini de Pollo y Tocineta Ahumada"
Starbucks Acropolis,1216314656,235038,Plataforma de entrega,Online,Entregado,2024-06-27 10:35,2024-06-27 10:36,,2024-06-27 10:35,2024-06-27 11:02,2024-06-27 11:05,,,,"585,00","0,00","0,00","0,00","0,00","93,60","0,00","0,00",,,"489,29","0,00","0,00","489,29","0,00","0,00","0,00","0,00","0,00","1 Java Chip Frappuccino® [1 Alto  12oz, 1 Almond Milk], 1 Mango Dragonfruit Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1216316297,235038,Plataforma de entrega,Online,Entregado,2024-06-27 11:00,2024-06-27 11:00,,2024-06-27 11:01,2024-06-27 11:07,2024-06-27 11:13,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00",1 Strawberry Acai [1 Grande 16oz]
Starbucks Acropolis,1216320611,235038,Plataforma de entrega,Online,Entregado,2024-06-27 11:45,2024-06-27 11:45,,2024-06-27 11:48,2024-06-27 11:50,2024-06-27 11:55,,,,"400,00","0,00","0,00","0,00","0,00","64,00","0,00","0,00",,,"334,56","0,00","0,00","334,56","0,00","0,00","0,00","0,00","0,00","1 Mocha Frappuccino® [1 Grande 16oz, 1 Almond Milk]"
Starbucks Acropolis,1216320885,235038,Plataforma de entrega,Online,Entregado,2024-06-27 11:47,2024-06-27 11:48,,2024-06-27 12:01,2024-06-27 12:02,2024-06-27 12:09,,,,"895,00","0,00","0,00","0,00","0,00","143,20","0,00","0,00",,,"748,58","0,00","0,00","748,58","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Almond Milk, 1 Grande 16oz], 2 Croissant de Mantequilla, 1 Croissant de Mantequilla"
Starbucks Acropolis,1216322493,235038,Plataforma de entrega,Online,Entregado,2024-06-27 11:18,2024-06-27 11:18,2024-06-27 11:24,2024-06-27 11:19,2024-06-27 11:24,2024-06-27 11:41,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Strawberries & Cream Frappuccino® [1 Grande 16oz, 1 Semidescremada]"
Starbucks Acropolis,1216326897,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-27 12:01,2024-06-27 12:02,,2024-06-27 12:11,2024-06-27 12:19,2024-06-27 12:26,,,,"930,00","0,00","0,00","0,00","0,00","148,80","0,00","0,00",,,"777,85","0,00","0,00","777,85","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Almond Milk], 1 Mango Dragonfruit [1 Grande 16oz], 1 Strawberry Acai Lemonade [1 Venti 20oz]"
Starbucks Acropolis,1216396519,235038,Plataforma de entrega,Online,Entregado,2024-06-27 12:44,2024-06-27 12:44,,2024-06-27 13:03,2024-06-27 13:05,2024-06-27 13:15,,,,"770,00","0,00","0,00","0,00","0,00","123,20","0,00","0,00",,,"644,03","0,00","0,00","644,03","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Deslactosada, 1 Stevia, 1 Mezclada, 1 Alto  12oz], 1 Panini de Pollo y Tocineta Ahumada"
Starbucks Acropolis,1216441503,235038,Plataforma de entrega,Online,Entregado,2024-06-27 13:41,2024-06-27 13:41,,2024-06-27 14:03,2024-06-27 14:10,2024-06-27 14:16,,,,"1.125,00","0,00","0,00","0,00","0,00","180,00","0,00","0,00",,,"940,95","0,00","0,00","940,95","0,00","0,00","0,00","0,00","0,00","1 Latte Macchiato [1 Caliente, 1 Almond Milk, 1 Stevia, 1 Alto  12oz], 3 Cold Brew Black [1 Grande 16oz, 1 Sin Azúcar]"
Starbucks Acropolis,1216467453,235038,Plataforma de entrega,Online,Entregado,2024-06-27 13:27,2024-06-27 13:28,,2024-06-27 13:39,2024-06-27 13:41,2024-06-27 13:46,,,,"465,00","0,00","0,00","0,00","0,00","74,40","0,00","0,00",,,"388,93","0,00","0,00","388,93","17,50","0,00","17,50","0,00","0,00","1 Espresso Frappuccino® [1 Alto  12oz, 1 Almond Milk], 1 Acqua Panna 500 mL"
Starbucks Acropolis,1216497951,235038,Plataforma de entrega,Online,Entregado,2024-06-27 14:26,2024-06-27 14:26,,2024-06-27 14:31,2024-06-27 14:31,2024-06-27 14:37,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Semidescremada]"
Starbucks Acropolis,1216587877,235038,Plataforma de entrega,Online,Entregado,2024-06-27 15:29,2024-06-27 15:29,,2024-06-27 15:33,2024-06-27 15:36,2024-06-27 15:41,,,,"675,00","0,00","0,00","0,00","0,00","108,00","0,00","0,00",,,"564,57","0,00","0,00","564,57","0,00","0,00","0,00","0,00","0,00","1 Mango Dragonfruit Lemonade [1 Venti 20oz], 1 Caramel Ribbon Crunch Frappuccino [1 Alto (12oz), 1 Semi Descremada]"
Starbucks Acropolis,1216589203,235038,Plataforma de entrega,Online,Entregado,2024-06-27 15:39,2024-06-27 15:39,,2024-06-27 15:41,2024-06-27 15:45,2024-06-27 15:50,,,,"325,00","0,00","0,00","0,00","0,00","52,00","0,00","0,00",,,"271,83","0,00","0,00","271,83","0,00","0,00","0,00","0,00","0,00",1 Strawberry Acai Lemonade [1 Venti 20oz]
Starbucks Acropolis,1216590423,235038,Plataforma de entrega,Online,Entregado,2024-06-27 15:48,2024-06-27 15:48,,2024-06-27 15:51,2024-06-27 15:55,2024-06-27 15:59,,,,"495,00","0,00","0,00","0,00","0,00","79,20","0,00","0,00",,,"414,02","0,00","0,00","414,02","0,00","0,00","0,00","0,00","0,00","1 Flat White [1 Si, 1 Caramelo, 1 Blanca, 1 Mezclada, 1 Grande 16oz, 1 Fria, 1 Semidescremada, 1 Caramel]"
Starbucks Acropolis,1216591908,235038,Plataforma de entrega,Online,Entregado,2024-06-27 16:00,2024-06-27 16:00,,2024-06-27 16:08,2024-06-27 16:12,2024-06-27 16:18,,,,"527,00","0,00","0,00","0,00","0,00","84,32","0,00","0,00",,,"440,78","0,00","0,00","440,78","17,50","0,00","17,50","0,00","0,00","1 Caramel Macchiato [1 Fria, 1 Soya, 1 Sin Azúcar, 1 Alto  12oz], 1 Croissant Nocciola"
Starbucks Acropolis,1216591927,235038,Plataforma de entrega,Online,Entregado,2024-06-27 16:01,2024-06-27 16:01,,2024-06-27 16:05,2024-06-27 16:10,2024-06-27 16:16,,,,"560,00","0,00","0,00","0,00","0,00","89,60","0,00","0,00",,,"468,38","0,00","0,00","468,38","27,50","0,00","27,50","0,00","0,00","1 Coffee Cake, 1 Caramel Ribbon Crunch Frappuccino [1 Alto (12oz), 1 Soya]"
Starbucks Acropolis,1216593577,235038,Plataforma de entrega,Online,Entregado,2024-06-27 16:14,2024-06-27 16:14,,2024-06-27 16:18,2024-06-27 16:20,2024-06-27 16:24,,,,"235,00","0,00","0,00","0,00","0,00","37,60","0,00","0,00",,,"196,55","0,00","0,00","196,55","0,00","0,00","0,00","0,00","0,00",1 Dragon Drink [1 Alto  12oz]
Starbucks Acropolis,1216644464,235038,Plataforma de entrega,Online,Entregado,2024-06-27 16:39,2024-06-27 16:39,,2024-06-27 16:46,2024-06-27 16:48,2024-06-27 17:03,,,,"855,00","0,00","0,00","0,00","0,00","136,80","0,00","0,00",,,"715,12","0,00","0,00","715,12","0,00","0,00","0,00","0,00","0,00","1 Double Chocolate Chip Frappuccino® [1 Grande 16oz, 1 Deslactosada], 2 Croissant de Jamón y Queso"
Starbucks Acropolis,1216648006,235038,Plataforma de entrega,Online,Entregado,2024-06-27 17:11,2024-06-27 17:12,,2024-06-27 17:17,2024-06-27 17:19,2024-06-27 17:34,,,,"655,00","0,00","0,00","0,00","0,00","104,80","218,89","0,00",,,"328,95","0,00","0,00","328,95","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Fria, 1 Almond Milk, 1 Blanca, 1 Mezclada, 1 No, 1 Venti 20oz], 1 Pink Drink [1 Alto  12oz]"
Starbucks Acropolis,1216648141,235038,Plataforma de entrega,Online,Entregado,2024-06-27 17:13,2024-06-27 17:13,,2024-06-27 17:16,2024-06-27 17:19,2024-06-27 17:30,,,,"280,00","0,00","0,00","0,00","0,00","44,80","0,00","0,00",,,"234,19","0,00","0,00","234,19","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Caliente, 1 Almond Milk, 1 Alto  12oz]"
Starbucks Acropolis,1216648758,235038,Plataforma de entrega,Online,Entregado,2024-06-27 17:18,2024-06-27 17:18,,2024-06-27 17:30,2024-06-27 17:34,2024-06-27 17:47,,,,"620,00","0,00","0,00","0,00","0,00","99,20","0,00","0,00",,,"518,57","0,00","0,00","518,57","15,00","0,00","15,00","0,00","0,00","1 Mango Dragonfruit Lemonade [1 Grande 16oz], 1 Iced Chocolate Shaken Espresso [1 Alto (12oz)]"
Starbucks Acropolis,1216650452,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-27 16:50,2024-06-27 16:50,2024-06-27 17:00,2024-06-27 16:50,2024-06-27 17:03,2024-06-27 17:25,,,,"1.930,00","0,00","0,00","0,00","0,00","308,80","0,00","0,00",,,"1.614,25","0,00","0,00","1.614,25","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Semidescremada, 1 Venti 20oz, 1 Si], 1 Banana Nut Loaf, 1 Croissant de Mantequilla, 1 Panini de Pollo y Tocineta Ahumada, 1 Strawberry Açaí Frozen Refresher [1 Venti (20oz)], 1 Strawberry Açaí Frozen Refresher [1 Venti (20oz)]"
Starbucks Acropolis,1216650863,235038,Plataforma de entrega,Online,Entregado,2024-06-27 16:54,2024-06-27 16:54,,2024-06-27 16:54,2024-06-27 17:00,2024-06-27 17:10,,,,"350,00","0,00","0,00","0,00","0,00","56,00","0,00","0,00",,,"292,74","0,00","0,00","292,74","0,00","0,00","0,00","0,00","0,00",2 Banana Nut Loaf
Starbucks Acropolis,1216654138,235038,Plataforma de entrega,Online,Entregado,2024-06-27 17:23,2024-06-27 17:23,2024-06-27 17:32,2024-06-27 17:31,2024-06-27 17:32,2024-06-27 17:39,,,,"305,00","0,00","0,00","0,00","0,00","48,80","0,00","0,00",,,"255,10","0,00","0,00","255,10","0,00","0,00","0,00","0,00","0,00",1 Mango Dragonfruit [1 Venti 20oz]
Starbucks Acropolis,1216655204,235038,Plataforma de entrega,Online,Entregado,2024-06-27 17:32,2024-06-27 17:33,,2024-06-27 17:39,2024-06-27 17:42,2024-06-27 18:00,,,,"590,00","0,00","0,00","0,00","0,00","94,40","0,00","0,00",,,"493,48","0,00","0,00","493,48","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Entera], 1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Entera]"
Starbucks Acropolis,1216657865,235038,Plataforma de entrega,Online,Entregado,2024-06-27 17:56,2024-06-27 17:56,,2024-06-27 18:09,2024-06-27 18:10,2024-06-27 18:21,,,,"550,00","0,00","0,00","0,00","0,00","88,00","0,00","0,00",,,"460,02","0,00","0,00","460,02","0,00","0,00","0,00","0,00","0,00","1 Matcha Latte [1 Venti 20oz, 1 Fria, 1 Deslactosada, 1 Stevia, 1 Mezclada], 1 Croissant de Mantequilla"
Starbucks Acropolis,1216658208,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-27 17:59,2024-06-27 17:59,,2024-06-27 18:02,2024-06-27 18:11,2024-06-27 18:35,,,,"365,00","0,00","0,00","0,00","0,00","58,40","0,00","0,00",,,"305,29","0,00","0,00","305,29","0,00","0,00","0,00","0,00","0,00","1 Matcha Créme Frappucino [1 Grande 16oz, 1 Si, 1 Entera]"
Starbucks Acropolis,1216658314,235038,Plataforma de entrega,Online,Entregado,2024-06-27 18:01,2024-06-27 18:01,,2024-06-27 18:02,2024-06-27 18:09,2024-06-27 18:24,,,,"500,00","0,00","0,00","0,00","0,00","80,00","0,00","0,00",,,"418,20","0,00","0,00","418,20","42,50","0,00","42,50","0,00","0,00","1 Croissant de Jamón y Queso, 1 Strawberry Açaí Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1216706818,235038,Plataforma de entrega,Online,Entregado,2024-06-27 18:05,2024-06-27 18:05,,2024-06-27 18:06,2024-06-27 18:21,2024-06-27 18:33,,,,"345,00","0,00","0,00","0,00","0,00","55,20","0,00","0,00",,,"288,56","0,00","0,00","288,56","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Crema, 1 Grande 16oz, 1 Caliente, 1 Entera]"
Starbucks Acropolis,1216738948,235038,Plataforma de entrega,Online,Entregado,2024-06-27 18:45,2024-06-27 18:45,,2024-06-27 18:45,2024-06-27 18:53,2024-06-27 18:59,,,,"620,00","0,00","0,00","0,00","0,00","99,20","0,00","0,00",,,"518,57","0,00","0,00","518,57","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte Frappuccino® [1 Grande 16oz, 1 Semidescremada], 1 Strawberry Açaí Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1216746200,235038,Plataforma de entrega,Online,Entregado,2024-06-27 19:28,2024-06-27 19:28,,2024-06-27 19:31,2024-06-27 19:35,2024-06-27 19:44,,,,"470,00","0,00","0,00","0,00","0,00","75,20","0,00","0,00",,,"393,11","0,00","0,00","393,11","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Si, 1 Deslactosada], 1 Coffee Cake"
Starbucks Acropolis,1216774378,235038,Plataforma de entrega,Efectivo,Entregado,2024-06-27 19:25,2024-06-27 19:25,,2024-06-27 19:29,2024-06-27 19:30,2024-06-27 19:40,,,,"885,00","0,00","0,00","0,00","0,00","141,60","0,00","0,00",,,"740,21","0,00","0,00","740,21","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Entera, 1 Venti 20oz, 1 Si], 2 Croissant de Jamón y Queso"
Starbucks Acropolis,1216808526,235038,Plataforma de entrega,Online,Entregado,2024-06-27 20:01,2024-06-27 20:01,,2024-06-27 20:04,2024-06-27 20:09,2024-06-27 20:15,,,,"700,00","0,00","0,00","0,00","0,00","112,00","0,00","0,00",,,"585,48","0,00","0,00","585,48","17,50","0,00","17,50","0,00","0,00","1 Caramel Frappuccino [1 Grande 16oz, 1 Semidescremada], 1 Pink Drink [1 Venti 20oz]"
Starbucks Acropolis,1216911931,235038,Plataforma de entrega,,Cancelado,2024-06-27 21:05,2024-06-27 21:05,,2024-06-27 21:40,,,2024-06-27 21:55,Pedido demorado,Owner:Logistics,"1.855,00","0,00","779,10","0,00","0,00","0,00","0,00","0,00",,,"779,10","0,00","0,00","779,10","0,00","0,00","0,00","0,00","0,00","1 Chai Tea Latte Frappuccino® [1 Alto  12oz, 1 Si, 1 Entera], 1 Chai Tea Latte Frappuccino® [1 Entera, 1 Alto  12oz], 1 Java Chip Frappuccino® [1 Alto  12oz, 1 Entera], 2 Dragon Drink [1 Alto  12oz], 1 Croissant de Jamón y Queso, 1 Mango Dragonfruit Frozen Refresher [1 Alto (12oz)]"
Starbucks Acropolis,1216988781,235038,Plataforma de entrega,Online,Entregado,2024-06-27 21:46,2024-06-27 21:46,,2024-06-27 21:46,2024-06-27 21:48,2024-06-27 21:59,,,,"275,00","0,00","0,00","0,00","0,00","44,00","0,00","0,00",,,"230,01","0,00","0,00","230,01","0,00","0,00","0,00","0,00","0,00",1 Strawberry Acai [1 Grande 16oz]
Starbucks Acropolis,1217063658,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:19,2024-06-28 07:19,,2024-06-28 07:23,2024-06-28 07:31,2024-06-28 07:36,,,,"1.565,00","0,00","0,00","0,00","0,00","250,40","0,00","0,00",,,"1.308,97","0,00","0,00","1.308,97","0,00","0,00","0,00","0,00","0,00","1 Café Latte [1 Caliente, 1 Entera, 1 Alto  12oz], 1 Caramel Frappuccino [1 Grande 16oz, 1 Si, 1 Entera], 2 Croissant de Jamón y Queso, 1 Panini de Jamón y Queso Suizo"
Starbucks Acropolis,1217063739,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:33,2024-06-28 07:33,,2024-06-28 07:40,2024-06-28 07:44,2024-06-28 07:49,,,,"490,00","0,00","0,00","0,00","0,00","78,40","0,00","0,00",,,"409,84","0,00","0,00","409,84","0,00","0,00","0,00","0,00","0,00","1 Mango Dragonfruit Lemonade [1 Venti 20oz], 1 Croissant de Mantequilla"
Starbucks Acropolis,1217063760,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:34,2024-06-28 07:34,,2024-06-28 07:40,2024-06-28 07:43,2024-06-28 07:46,,,,"500,00","0,00","0,00","0,00","0,00","80,00","255,77","0,00",,,"162,43","0,00","0,00","162,43","0,00","0,00","0,00","0,00","0,00","1 Caramel Macchiato [1 Caliente, 1 Entera, 1 Sin Azúcar, 1 Grande 16oz], 1 Blueberry Scone"
Starbucks Acropolis,1217063800,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:41,2024-06-28 07:41,,2024-06-28 07:45,2024-06-28 07:52,2024-06-28 08:00,,,,"820,00","0,00","0,00","0,00","0,00","131,20","0,00","0,00",,,"685,85","0,00","0,00","685,85","0,00","0,00","0,00","0,00","0,00","1 Flat White [1 Vainilla, 1 Sin Azúcar, 1 Aparte, 1 Alto  12oz, 1 Caliente, 1 Almond Milk], 1 Blueberry Scone, 1 Iced Chocolate Shaken Espresso [1 Alto (12oz)]"
Starbucks Acropolis,1217063820,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:42,2024-06-28 07:42,,2024-06-28 07:44,2024-06-28 07:53,2024-06-28 07:56,,,,"530,00","0,00","0,00","0,00","0,00","84,80","0,00","0,00",,,"443,29","0,00","0,00","443,29","0,00","0,00","0,00","0,00","0,00","1 Croissant de Jamón y Queso, 1 Vanilla Bean Latte [1 Alto  12oz, 1 Deslactosada]"
Starbucks Acropolis,1217063839,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:44,2024-06-28 07:44,,2024-06-28 07:46,2024-06-28 07:54,2024-06-28 08:02,,,,"320,00","0,00","0,00","0,00","0,00","51,20","0,00","0,00",,,"267,65","0,00","0,00","267,65","0,00","0,00","0,00","0,00","0,00","1 Cafè Mocha [1 Semidescremada, 1 Mocha, 1 Blanca, 1 Alto  12oz, 1 Caliente]"
Starbucks Acropolis,1217063982,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:59,2024-06-28 08:00,,2024-06-28 07:59,2024-06-28 08:06,2024-06-28 08:13,,,,"520,00","0,00","0,00","0,00","0,00","83,20","0,00","0,00",,,"434,93","0,00","0,00","434,93","0,00","0,00","0,00","0,00","0,00","1 Caramel Frappuccino [1 Alto  12oz, 1 Deslactosada], 1 Mango Dragonfruit Lemonade [1 Alto  12oz]"
Starbucks Acropolis,1217106604,235038,Plataforma de entrega,Online,Entregado,2024-06-28 07:05,2024-06-28 07:05,,2024-06-28 07:05,2024-06-28 07:18,2024-06-28 07:26,,,,"800,00","0,00","0,00","0,00","0,00","128,00","0,00","0,00",,,"669,12","0,00","0,00","669,12","82,50","0,00","82,50","0,00","0,00","1 Caramel Macchiato [1 Sin Azúcar, 1 Alto  12oz, 1 Caliente, 1 Entera], 1 Croissant de Mantequilla, 1 Caramel Ribbon Crunch Frappuccino [1 Alto (12oz), 1 Entera]"
